"id","ActivityDate","MVPASession"
"2f2e45fc03","28/8/2019","[{""start"":475;""end"":536;""duration"":66};{""start"":596;""end"":599;""duration"":8};{""start"":616;""end"":671;""duration"":60};{""start"":701;""end"":799;""duration"":103};{""start"":805;""end"":815;""duration"":15};{""start"":835;""end"":853;""duration"":23};{""start"":911;""end"":940;""duration"":34};{""start"":950;""end"":971;""duration"":26};{""start"":978;""end"":1005;""duration"":32};{""start"":1035;""end"":1131;""duration"":101};{""start"":1158;""end"":1202;""duration"":49};{""start"":1212;""end"":1220;""duration"":13};{""start"":1229;""end"":1231;""duration"":7};{""start"":1258;""end"":1266;""duration"":13};{""start"":1300;""end"":1315;""duration"":20}]"
"2db2ad777b","28/8/2019","[{""start"":1310;""end"":1318;""duration"":13};{""start"":1335;""end"":1336;""duration"":6}]"
"2db2ad777b","27/8/2019","[{""start"":425;""end"":432;""duration"":12};{""start"":1060;""end"":1069;""duration"":14};{""start"":1110;""end"":1124;""duration"":19}]"
"2db2ad777b","31/8/2019","[{""start"":1205;""end"":1211;""duration"":11}]"
"2db2ad777b","30/8/2019","[{""start"":1320;""end"":1321;""duration"":6}]"
"50ae713bff","26/8/2019","[{""start"":0;""end"":1;""duration"":6};{""start"":463;""end"":466;""duration"":8};{""start"":485;""end"":502;""duration"":22};{""start"":508;""end"":510;""duration"":7};{""start"":520;""end"":521;""duration"":6};{""start"":600;""end"":609;""duration"":14};{""start"":720;""end"":724;""duration"":9};{""start"":775;""end"":778;""duration"":8};{""start"":800;""end"":804;""duration"":9};{""start"":840;""end"":859;""duration"":24};{""start"":1270;""end"":1284;""duration"":19}]"
"50ae713bff","30/8/2019","[{""start"":495;""end"":514;""duration"":24};{""start"":745;""end"":748;""duration"":8};{""start"":850;""end"":856;""duration"":11};{""start"":1070;""end"":1071;""duration"":6}]"
"50ae713bff","29/8/2019","[{""start"":470;""end"":493;""duration"":28};{""start"":515;""end"":521;""duration"":11};{""start"":1340;""end"":1351;""duration"":16};{""start"":1370;""end"":1384;""duration"":19}]"
"50ae713bff","28/8/2019","[{""start"":470;""end"":493;""duration"":28};{""start"":515;""end"":521;""duration"":11};{""start"":1340;""end"":1351;""duration"":16};{""start"":1370;""end"":1384;""duration"":19}]"
"50ae713bff","1/9/2019","[{""start"":0;""end"":7;""duration"":12};{""start"":545;""end"":546;""duration"":6};{""start"":565;""end"":570;""duration"":10};{""start"":585;""end"":595;""duration"":15};{""start"":645;""end"":654;""duration"":14};{""start"":865;""end"":866;""duration"":6};{""start"":960;""end"":975;""duration"":20};{""start"":1085;""end"":1094;""duration"":14};{""start"":1165;""end"":1170;""duration"":10};{""start"":1210;""end"":1216;""duration"":11};{""start"":1350;""end"":1372;""duration"":27}]"
"50ae713bff","27/8/2019","[{""start"":470;""end"":477;""duration"":12};{""start"":590;""end"":603;""duration"":18};{""start"":1095;""end"":1098;""duration"":8}]"
"588a483f62","31/8/2019","[{""start"":900;""end"":907;""duration"":12}]"
"588a483f62","1/9/2019","[{""start"":805;""end"":814;""duration"":14};{""start"":1045;""end"":1052;""duration"":12}]"
"588a483f62","28/8/2019","[{""start"":840;""end"":841;""duration"":6}]"
"588a483f62","27/8/2019","[{""start"":395;""end"":396;""duration"":6}]"
"588a483f62","26/8/2019","[{""start"":1215;""end"":1219;""duration"":9}]"
"fd4af91c55","29/8/2019","[{""start"":340;""end"":342;""duration"":7};{""start"":350;""end"":377;""duration"":32};{""start"":440;""end"":448;""duration"":13};{""start"":480;""end"":487;""duration"":12};{""start"":570;""end"":591;""duration"":26};{""start"":1240;""end"":1248;""duration"":13}]"
"fd4af91c55","30/8/2019","[{""start"":500;""end"":502;""duration"":7};{""start"":530;""end"":531;""duration"":6};{""start"":555;""end"":559;""duration"":9};{""start"":785;""end"":797;""duration"":17};{""start"":845;""end"":852;""duration"":12};{""start"":865;""end"":875;""duration"":15};{""start"":905;""end"":916;""duration"":16}]"
"fd4af91c55","31/8/2019","[{""start"":385;""end"":393;""duration"":13};{""start"":410;""end"":417;""duration"":12};{""start"":445;""end"":446;""duration"":6};{""start"":465;""end"":471;""duration"":11};{""start"":1160;""end"":1165;""duration"":10}]"
"fd4af91c55","1/9/2019","[{""start"":570;""end"":587;""duration"":22};{""start"":660;""end"":663;""duration"":8};{""start"":1010;""end"":1011;""duration"":6};{""start"":1125;""end"":1134;""duration"":14};{""start"":1215;""end"":1221;""duration"":11}]"
"fd4af91c55","28/8/2019","[{""start"":350;""end"":364;""duration"":19};{""start"":370;""end"":377;""duration"":12};{""start"":445;""end"":474;""duration"":34};{""start"":790;""end"":796;""duration"":11};{""start"":835;""end"":871;""duration"":41};{""start"":935;""end"":954;""duration"":24};{""start"":1035;""end"":1042;""duration"":12};{""start"":1065;""end"":1070;""duration"":10};{""start"":1325;""end"":1326;""duration"":6}]"
"fd4af91c55","26/8/2019","[{""start"":400;""end"":409;""duration"":14};{""start"":430;""end"":445;""duration"":20};{""start"":470;""end"":480;""duration"":15};{""start"":775;""end"":777;""duration"":7};{""start"":820;""end"":826;""duration"":11};{""start"":875;""end"":897;""duration"":27};{""start"":1110;""end"":1117;""duration"":12};{""start"":1125;""end"":1129;""duration"":9};{""start"":1160;""end"":1165;""duration"":10}]"
"fd4af91c55","27/8/2019","[{""start"":355;""end"":377;""duration"":27};{""start"":470;""end"":477;""duration"":12};{""start"":495;""end"":500;""duration"":10};{""start"":510;""end"":512;""duration"":7};{""start"":530;""end"":534;""duration"":9};{""start"":555;""end"":567;""duration"":17}]"
"a4372bfb59","28/8/2019","[{""start"":566;""end"":570;""duration"":9};{""start"":602;""end"":605;""duration"":8};{""start"":1150;""end"":1159;""duration"":14};{""start"":1412;""end"":1418;""duration"":11}]"
"a4372bfb59","27/8/2019","[{""start"":1102;""end"":1103;""duration"":6};{""start"":1326;""end"":1333;""duration"":12}]"
"a4372bfb59","29/8/2019","[{""start"":479;""end"":488;""duration"":14};{""start"":508;""end"":515;""duration"":12};{""start"":1225;""end"":1227;""duration"":7}]"
"a4372bfb59","30/8/2019","[{""start"":478;""end"":486;""duration"":13};{""start"":496;""end"":497;""duration"":6};{""start"":510;""end"":515;""duration"":10};{""start"":670;""end"":673;""duration"":8};{""start"":702;""end"":704;""duration"":7};{""start"":725;""end"":726;""duration"":6};{""start"":842;""end"":847;""duration"":10};{""start"":1081;""end"":1082;""duration"":6};{""start"":1269;""end"":1274;""duration"":10}]"
"a4372bfb59","26/8/2019","[{""start"":619;""end"":626;""duration"":12};{""start"":668;""end"":670;""duration"":7};{""start"":1161;""end"":1164;""duration"":8};{""start"":1294;""end"":1308;""duration"":19}]"
"a4372bfb59","31/8/2019","[{""start"":1410;""end"":1411;""duration"":6}]"
"a4372bfb59","1/9/2019","[{""start"":805;""end"":807;""duration"":7};{""start"":1111;""end"":1112;""duration"":6};{""start"":1123;""end"":1124;""duration"":6};{""start"":1171;""end"":1173;""duration"":7};{""start"":1239;""end"":1244;""duration"":10}]"
"5d512b0ce2","28/8/2019","[{""start"":400;""end"":455;""duration"":60}]"
"5d512b0ce2","30/8/2019","[{""start"":396;""end"":457;""duration"":66}]"
"5d512b0ce2","1/9/2019","[{""start"":411;""end"":466;""duration"":60}]"
"db4a5c8ffd","29/8/2019","[{""start"":1123;""end"":1124;""duration"":6}]"
"db4a5c8ffd","31/8/2019","[{""start"":1003;""end"":1009;""duration"":11};{""start"":1105;""end"":1106;""duration"":6};{""start"":1134;""end"":1135;""duration"":6};{""start"":1390;""end"":1392;""duration"":7}]"
"db4a5c8ffd","30/8/2019","[{""start"":474;""end"":478;""duration"":9};{""start"":508;""end"":517;""duration"":14};{""start"":1308;""end"":1309;""duration"":6}]"
"3c11877405","29/8/2019","[{""start"":415;""end"":421;""duration"":11};{""start"":455;""end"":456;""duration"":6};{""start"":635;""end"":636;""duration"":6}]"
"3c11877405","30/8/2019","[{""start"":410;""end"":413;""duration"":8};{""start"":795;""end"":806;""duration"":16}]"
"3c11877405","28/8/2019","[{""start"":400;""end"":424;""duration"":29};{""start"":850;""end"":855;""duration"":10}]"
"3c11877405","31/8/2019","[{""start"":805;""end"":810;""duration"":10};{""start"":820;""end"":826;""duration"":11};{""start"":840;""end"":850;""duration"":15};{""start"":870;""end"":871;""duration"":6};{""start"":905;""end"":945;""duration"":45}]"
"3c11877405","27/8/2019","[{""start"":430;""end"":433;""duration"":8};{""start"":605;""end"":610;""duration"":10};{""start"":1000;""end"":1001;""duration"":6}]"
"3c11877405","26/8/2019","[{""start"":565;""end"":571;""duration"":11};{""start"":605;""end"":615;""duration"":15};{""start"":695;""end"":705;""duration"":15}]"
"6d4fad15af","27/8/2019","[{""start"":635;""end"":645;""duration"":15};{""start"":665;""end"":666;""duration"":6};{""start"":775;""end"":783;""duration"":13}]"
"6d4fad15af","29/8/2019","[{""start"":650;""end"":651;""duration"":6}]"
"6d4fad15af","1/9/2019","[{""start"":700;""end"":701;""duration"":6};{""start"":720;""end"":722;""duration"":7};{""start"":740;""end"":741;""duration"":6}]"
"6d4fad15af","30/8/2019","[{""start"":650;""end"":651;""duration"":6}]"
"6d4fad15af","31/8/2019","[{""start"":1025;""end"":1026;""duration"":6};{""start"":1055;""end"":1064;""duration"":14}]"
"6d4fad15af","28/8/2019","[{""start"":710;""end"":716;""duration"":11};{""start"":805;""end"":810;""duration"":10}]"
"6d4fad15af","26/8/2019","[{""start"":725;""end"":726;""duration"":6}]"
"f260799f37","28/8/2019","[{""start"":1136;""end"":1163;""duration"":32};{""start"":1206;""end"":1239;""duration"":38}]"
"f260799f37","26/8/2019","[{""start"":790;""end"":792;""duration"":7};{""start"":1175;""end"":1177;""duration"":7};{""start"":1203;""end"":1265;""duration"":67}]"
"f260799f37","1/9/2019","[{""start"":544;""end"":570;""duration"":31};{""start"":591;""end"":654;""duration"":68};{""start"":1144;""end"":1171;""duration"":32};{""start"":1177;""end"":1182;""duration"":10}]"
"f260799f37","27/8/2019","[{""start"":1132;""end"":1158;""duration"":31};{""start"":1184;""end"":1229;""duration"":50}]"
"f260799f37","31/8/2019","[{""start"":535;""end"":536;""duration"":6};{""start"":549;""end"":553;""duration"":9};{""start"":591;""end"":651;""duration"":65};{""start"":1142;""end"":1174;""duration"":37};{""start"":1213;""end"":1279;""duration"":71}]"
"f260799f37","30/8/2019","[{""start"":1204;""end"":1257;""duration"":58}]"
"f260799f37","29/8/2019","[{""start"":1138;""end"":1166;""duration"":33};{""start"":1181;""end"":1222;""duration"":46}]"
"9c979fc3cc","1/9/2019","[{""start"":427;""end"":428;""duration"":6};{""start"":468;""end"":470;""duration"":7};{""start"":500;""end"":501;""duration"":6};{""start"":895;""end"":896;""duration"":6}]"
"9c979fc3cc","30/8/2019","[{""start"":488;""end"":489;""duration"":6};{""start"":603;""end"":608;""duration"":10};{""start"":615;""end"":621;""duration"":11};{""start"":744;""end"":745;""duration"":6};{""start"":777;""end"":778;""duration"":6};{""start"":901;""end"":906;""duration"":10};{""start"":1098;""end"":1107;""duration"":14}]"
"9c979fc3cc","29/8/2019","[{""start"":1263;""end"":1266;""duration"":8}]"
"9c979fc3cc","27/8/2019","[{""start"":736;""end"":737;""duration"":6};{""start"":990;""end"":993;""duration"":8}]"
"9c979fc3cc","26/8/2019","[{""start"":911;""end"":916;""duration"":10}]"
"9c979fc3cc","31/8/2019","[{""start"":455;""end"":456;""duration"":6}]"
"9c979fc3cc","28/8/2019","[{""start"":362;""end"":363;""duration"":6};{""start"":430;""end"":434;""duration"":9};{""start"":514;""end"":515;""duration"":6};{""start"":549;""end"":551;""duration"":7};{""start"":788;""end"":792;""duration"":9};{""start"":804;""end"":814;""duration"":15};{""start"":874;""end"":876;""duration"":7};{""start"":882;""end"":892;""duration"":15}]"
"2071bc1fa4","26/8/2019","[{""start"":1205;""end"":1213;""duration"":13};{""start"":1260;""end"":1261;""duration"":6}]"
"2071bc1fa4","28/8/2019","[{""start"":1210;""end"":1258;""duration"":53}]"
"2071bc1fa4","29/8/2019","[{""start"":1205;""end"":1263;""duration"":63}]"
"2071bc1fa4","31/8/2019","[{""start"":995;""end"":1054;""duration"":64}]"
"2071bc1fa4","30/8/2019","[{""start"":1215;""end"":1270;""duration"":60}]"
"2071bc1fa4","27/8/2019","[{""start"":1210;""end"":1266;""duration"":61}]"
"f2087a35f1","1/9/2019","[{""start"":255;""end"":260;""duration"":10};{""start"":270;""end"":284;""duration"":19};{""start"":305;""end"":329;""duration"":29};{""start"":610;""end"":615;""duration"":10}]"
"f2087a35f1","29/8/2019","[{""start"":270;""end"":337;""duration"":72}]"
"f2087a35f1","28/8/2019","[{""start"":235;""end"":251;""duration"":21};{""start"":260;""end"":295;""duration"":40};{""start"":320;""end"":330;""duration"":15}]"
"f2087a35f1","26/8/2019","[{""start"":265;""end"":332;""duration"":72}]"
"f2087a35f1","27/8/2019","[{""start"":260;""end"":283;""duration"":28};{""start"":295;""end"":296;""duration"":6};{""start"":315;""end"":337;""duration"":27}]"
"f2087a35f1","31/8/2019","[{""start"":255;""end"":265;""duration"":15};{""start"":275;""end"":313;""duration"":43};{""start"":325;""end"":335;""duration"":15}]"
"f2087a35f1","30/8/2019","[{""start"":295;""end"":334;""duration"":44}]"
"56a2f33867","31/8/2019","[{""start"":810;""end"":824;""duration"":19};{""start"":860;""end"":877;""duration"":22};{""start"":915;""end"":916;""duration"":6};{""start"":1081;""end"":1084;""duration"":8};{""start"":1160;""end"":1162;""duration"":7}]"
"56a2f33867","27/8/2019","[{""start"":1081;""end"":1085;""duration"":9}]"
"56a2f33867","28/8/2019","[{""start"":520;""end"":525;""duration"":10};{""start"":535;""end"":541;""duration"":11};{""start"":575;""end"":587;""duration"":17};{""start"":620;""end"":621;""duration"":6};{""start"":640;""end"":641;""duration"":6};{""start"":785;""end"":790;""duration"":10};{""start"":840;""end"":843;""duration"":8};{""start"":930;""end"":934;""duration"":9};{""start"":960;""end"":967;""duration"":12}]"
"56a2f33867","29/8/2019","[{""start"":515;""end"":526;""duration"":16};{""start"":532;""end"":543;""duration"":16};{""start"":570;""end"":580;""duration"":15};{""start"":590;""end"":591;""duration"":6};{""start"":835;""end"":841;""duration"":11};{""start"":870;""end"":877;""duration"":12};{""start"":1050;""end"":1061;""duration"":16};{""start"":1081;""end"":1084;""duration"":8};{""start"":1155;""end"":1167;""duration"":17};{""start"":1175;""end"":1178;""duration"":8};{""start"":1230;""end"":1244;""duration"":19};{""start"":1285;""end"":1316;""duration"":36}]"
"56a2f33867","26/8/2019","[{""start"":525;""end"":558;""duration"":38};{""start"":680;""end"":705;""duration"":30};{""start"":770;""end"":773;""duration"":8};{""start"":845;""end"":855;""duration"":15};{""start"":861;""end"":865;""duration"":9};{""start"":1120;""end"":1125;""duration"":10}]"
"3669c85620","29/8/2019","[{""start"":580;""end"":581;""duration"":6}]"
"3669c85620","26/8/2019","[{""start"":1175;""end"":1184;""duration"":14}]"
"46791169d9","30/8/2019","[{""start"":410;""end"":438;""duration"":33}]"
"46791169d9","28/8/2019","[{""start"":400;""end"":431;""duration"":36};{""start"":440;""end"":441;""duration"":6};{""start"":1085;""end"":1090;""duration"":10}]"
"46791169d9","26/8/2019","[{""start"":390;""end"":427;""duration"":42};{""start"":855;""end"":859;""duration"":9}]"
"46791169d9","31/8/2019","[{""start"":410;""end"":467;""duration"":62};{""start"":475;""end"":523;""duration"":53}]"
"46791169d9","1/9/2019","[{""start"":455;""end"":458;""duration"":8};{""start"":1210;""end"":1236;""duration"":31}]"
"46791169d9","29/8/2019","[{""start"":385;""end"":386;""duration"":6};{""start"":395;""end"":416;""duration"":26}]"
"46791169d9","27/8/2019","[{""start"":405;""end"":428;""duration"":28};{""start"":520;""end"":530;""duration"":15};{""start"":620;""end"":621;""duration"":6};{""start"":725;""end"":733;""duration"":13}]"
"ed60c7faa8","30/8/2019","[{""start"":421;""end"":426;""duration"":10};{""start"":707;""end"":710;""duration"":8};{""start"":730;""end"":731;""duration"":6};{""start"":805;""end"":807;""duration"":7};{""start"":960;""end"":964;""duration"":9};{""start"":976;""end"":987;""duration"":16};{""start"":1018;""end"":1019;""duration"":6};{""start"":1239;""end"":1244;""duration"":10};{""start"":1260;""end"":1269;""duration"":14};{""start"":1324;""end"":1329;""duration"":10}]"
